,Peak,Name,Citizenship,Sex,Age,Oxy,Dth,Host,Year,Season,Month,Day,Time
7718,EVER,"Mingmar Dendi Sherpa (Tapting-1, Solukhumbu)",Nepal,M,32,Yes,No,China,2016,Spr,May,23,9:25
7719,EVER,"Nuru Wangchu Sherpa (Pangboche, Khumbu)",Nepal,M,38,Yes,No,China,2016,Spr,May,23,9:25
7720,EVER,Stefan Sieveking,Germany,M,69,Yes,No,China,2016,Spr,May,23,9:25
7721,EVER,Farul Aidib Mahamad Yusoff,Malaysia,M,22,Yes,No,China,2016,Spr,May,23,9:46
7722,EVER,"Pemba Sherpa (Lamabagar-1, Dolakha)",Nepal,M,34,Yes,No,China,2016,Spr,May,23,9:46
7723,EVER,"Lama Babu Sherpa (Cheremy, Bung-9, Solukhumbu)",Nepal,M,47,Yes,No,China,2016,Spr,May,23,10:00
7724,EVER,Juan Pablo Alcalde,Chile,M,34,Yes,No,China,2016,Spr,May,23,10:15
7725,EVER,Rodrigo Hernan Jordan Fuchs,Chile,M,56,Yes,No,China,2016,Spr,May,23,10:15
7726,EVER,David Roeske,USA,M,35,No,No,China,2016,Spr,May,23,10:15
7727,EVER,"Lhakpa Gelu (Lhakpa Gelbu) Sherpa (Thumduk, Beni, Solukhumbu)",Nepal,M,39,Yes,No,China,2016,Spr,May,23,10:15
7728,EVER,"Ngima Tenzing Sherpa (Thamo, Khumbu)",Nepal,M,25,Yes,No,China,2016,Spr,May,23,10:15
7729,EVER,Elias Misael Alvial Cid,Chile,M,54,Yes,No,China,2016,Spr,May,23,10:45
7730,EVER,"Ngawang Jangbu Sherpa (Kharikhola, Khumbu)",Nepal,M,NaN,Yes,No,China,2016,Spr,May,23,10:45
7731,EVER,"Pemba Dorje (Junje Pemba) Sherpa (Kharikhola, Solukhumbu)",Nepal,M,45,Yes,No,China,2016,Spr,May,23,10:45
7732,EVER,"Phurba Sherpa (Kharikhola, Solukhumbu)",Nepal,M,22,Yes,No,China,2016,Spr,May,23,10:45
7733,EVER,"Tshering Dorje Sherpa (Kharikhola, Solukhumbu)",Nepal,M,45,Yes,No,China,2016,Spr,May,23,10:45
7734,EVER,Bristoldo Patricio Urzua Flores,Chile,M,55,Yes,No,China,2016,Spr,May,23,10:45
7735,EVER,Esteban Patricio (Topo) Mena Yanez,Ecuador,M,26,Yes,No,China,2016,Spr,May,23,11:00
7736,EVER,Carla Patricia Perez Ruales,Ecuador,F,33,No,No,China,2016,Spr,May,23,11:00
7737,EVER,"Pemba Gelje Sherpa (Kharikhola, Solukhumbu)",Nepal,M,25,Yes,No,China,2016,Spr,May,23,11:00
7738,EVER,Azim Afif Ishak,Malaysia,M,27,Yes,No,China,2016,Spr,May,23,11:22
7739,EVER,"Palden Nima Sherpa (Yaphu-9, Makalu-Barun)",Nepal,M,37,Yes,No,China,2016,Spr,May,23,11:22
7740,EVER,Jorge Facundo Arana Tagle,Argentina,M,44,Yes,No,China,2016,Spr,May,23,11:50
7741,EVER,Juan Manuel Boselli,Argentina,M,41,Yes,No,China,2016,Spr,May,23,11:50
7742,EVER,Nicolas Bossard,Switzerland,M,36,Yes,No,China,2016,Spr,May,23,11:50
7743,EVER,Ulises Javier Corvalan,Argentina,M,44,Yes,No,China,2016,Spr,May,23,11:50
7744,EVER,Elizabeth Barbara Patricia Rose,Canada,F,25,Yes,No,China,2016,Spr,May,23,11:50
7745,EVER,"Dawa Jongbu (Dawa Jamba) Sherpa (Yaphu-9, Makalu-Barun)",Nepal,M,37,Yes,No,China,2016,Spr,May,23,11:50
7746,EVER,"Ngang Pasang (Nawang Pasang) Sherpa (Waku-4, Solukhumbu)",Nepal,M,29,Yes,No,China,2016,Spr,May,23,11:50
7747,EVER,"Ngawang Chhongba Sherpa (Waku-4, Solukhumbu)",Nepal,M,28,Yes,No,China,2016,Spr,May,23,11:50
7748,EVER,"Pasang Tendi Sherpa (Khembalung, Yaphu-9, Makalu-Barun)",Nepal,M,32,Yes,No,China,2016,Spr,May,23,11:50
7749,EVER,"Pasang Tendi Sherpa (Kharikhola, Solukhumbu)",Nepal,M,28,Yes,No,China,2016,Spr,May,23,11:50
7750,EVER,"Pemba Rinji Sherpa (Kharikhola, Solukhumbu)",Nepal,M,34,Yes,No,China,2016,Spr,May,23,11:50
7751,EVER,Maria Alejandra Ulehla,Argentina,F,44,Yes,No,China,2016,Spr,May,23,11:50
7752,EVER,Aldo Hiram Valencia Corona,Mexico,M,37,Yes,No,China,2016,Spr,May,23,11:50
7753,EVER,Melissa Sue Arnot,USA,F,32,No,No,China,2016,Spr,May,23,12:30
7754,EVER,Tyler Nicholas Reid,USA,M,32,Yes,No,China,2016,Spr,May,23,12:30
7755,EVER,Thomas Laemmle,Germany,M,50,Yes,No,China,2016,Spr,May,23,14:00
7756,EVER,Harold Earls,USA,M,43,Yes,No,China,2016,Spr,May,24,5:45
7757,EVER,Chad Jukes,USA,M,32,Yes,No,China,2016,Spr,May,24,5:45
7758,EVER,David R. (Dave) Ohlson,USA,M,39,Yes,No,China,2016,Spr,May,24,5:45
7759,EVER,Elyse Ping Medvigy,USA,F,26,Yes,No,China,2016,Spr,May,24,5:45
7760,EVER,"Chhewang Karma Sherpa (Patle-4, Okhaldhunga)",Nepal,M,27,Yes,No,China,2016,Spr,May,24,5:45
7761,EVER,"Dorje (Ang Dorje) Sherpa (Patle-5, Okhaldhunga)",Nepal,M,30,Yes,No,China,2016,Spr,May,24,5:45
7762,EVER,"Gelje (Gelze) Sherpa (Patle, Okhaldhunga)",Nepal,M,25,Yes,No,China,2016,Spr,May,24,5:45
7763,EVER,Maria Hanna Blomgren Granberg,Sweden,F,29,Yes,No,China,2016,Spr,May,24,6:10
7764,EVER,"Ngima Rinji Sherpa (Simigaon, Dolakha)",Nepal,M,38,Yes,No,China,2016,Spr,May,24,6:10
7765,EVER,"Pemba Rita Sherpa (Beding, Dolakha)",Nepal,M,36,Yes,No,China,2016,Spr,May,24,6:10
7766,EVER,Courtney Woodward (Cory) Richards,USA,M,35,No,No,China,2016,Spr,May,24,6:34
7767,EVER,"Fura Tshering Sherpa (Thami, Khumbu)",Nepal,M,22,Yes,No,China,2017,Spr,May,11,14:00
7768,EVER,"Karma Gyalzen (Karma Gelgen) Sherpa (Phortse, Khumbu)",Nepal,M,30,Yes,No,China,2017,Spr,May,11,14:00
7769,EVER,"Lakpa Nuru Sherpa (Khumjung/Phortse, Khumbu)",Nepal,M,54,Yes,No,China,2017,Spr,May,11,14:00
7770,EVER,"Lhakpa Gyalzen Sherpa (Thami, Khumbu)",Nepal,M,34,Yes,No,China,2017,Spr,May,11,14:00
7771,EVER,"Lhakpa Nuru Sherpa (Thami, Khumbu)",Nepal,M,36,Yes,No,China,2017,Spr,May,11,14:00
7772,EVER,"Mingma Nuru Sherpa (Thami, Khumbu)",Nepal,M,41,Yes,No,China,2017,Spr,May,11,14:00
7773,EVER,"Pasang Chhiri (Ang Chhiri) Sherpa (Samde, Khumbu)",Nepal,M,42,Yes,No,China,2017,Spr,May,11,14:00
7774,EVER,"Tenzing Chhotar Sherpa (Namche-4, Khumbu)",Nepal,M,27,Yes,No,China,2017,Spr,May,11,14:00
7775,EVER,"Samduk Dorje (Sanduk Dorje) Tamang (Pangboche, Khumbu)",Nepal,M,33,Yes,No,China,2017,Spr,May,11,14:00
7776,EVER,Suresh Babu Gullamarusu,India,M,18,Yes,No,China,2017,Spr,May,13,6:00
7777,EVER,"Kami Temba Sherpa (Thami, Khumbu)",Nepal,M,22,Yes,No,China,2017,Spr,May,13,6:00
7778,EVER,"Karma Dorje Sherpa (Phortse, Khumbu)",Nepal,M,31,Yes,No,China,2017,Spr,May,13,6:00
7779,EVER,"Lakpa/Lhakpa Sherpa (Tashigaon, Makalu-Barun)",Nepal,F,43,Yes,No,China,2017,Spr,May,13,6:00
7780,EVER,"Lhakpa Tshering Sherpa (Phurte, Khumbu)",Nepal,M,26,Yes,No,China,2017,Spr,May,13,6:00
7781,EVER,"Nima Dorje (Nima Dorchi) Sherpa (Makalu-5, Makalu-Barun)",Nepal,M,29,Yes,No,China,2017,Spr,May,13,6:00
7782,EVER,"Nurbu Sherpa (Makalu-5, Makalu-Barun)",Nepal,M,40,Yes,No,China,2017,Spr,May,13,6:00
7783,EVER,"Pasang Dorje Sherpa (Samde, Khumbu)",Nepal,M,24,Yes,No,China,2017,Spr,May,13,6:00
7784,EVER,"Pemba Chhepal Sherpa (Thami, Khumbu)",Nepal,M,28,Yes,No,China,2017,Spr,May,13,6:00
7785,EVER,"Phura Tenzing Sherpa (Yilajung, Khumbu)",Nepal,M,24,Yes,No,China,2017,Spr,May,13,6:00
7786,EVER,"Phurba Sherpa (Sotang-6, Solukhumbu)",Nepal,M,34,Yes,No,China,2017,Spr,May,13,6:00
7787,EVER,"Sonam Tashi Sherpa (Thami, Khumbu)",Nepal,M,28,Yes,No,China,2017,Spr,May,13,6:00
7788,EVER,"Tashi Chhumbel Sherpa (Ghunsa, Lelep-9, Taplejung)",Nepal,M,25,Yes,No,China,2017,Spr,May,13,6:00
7789,EVER,Nagaraju Sundarana,India,M,18,Yes,No,China,2017,Spr,May,13,6:00
7790,EVER,Bharath Thammineni,India,M,28,Yes,No,China,2017,Spr,May,13,6:00
7791,EVER,Satya Rao Kare,India,M,19,Yes,No,China,2017,Spr,May,13,6:25
7792,EVER,Krishna Rao Vooyaka,India,M,17,Yes,No,China,2017,Spr,May,13,6:50
7793,EVER,Durga Rao Kunja,India,M,18,Yes,No,China,2017,Spr,May,13,13:05
7794,EVER,"Pema Chhiring/Chhiri Sherpa (Beding, Dolakha)",Nepal,M,33,Yes,No,Nepal,2017,Spr,May,15,13:25
7795,EVER,"Pema Tshering (Pem Chhiri) Sherpa (Chankhu-6, Dolakha)",Nepal,M,37,Yes,No,Nepal,2017,Spr,May,15,13:25
7796,EVER,"Chhimi Lhenduk Gurung (Chhoser-8, Mustang)",Nepal,M,30,Yes,No,Nepal,2017,Spr,May,15,13:30
7797,EVER,Nirmal Purja Pun Magar,Nepal,M,33,Yes,No,Nepal,2017,Spr,May,15,13:30
7798,EVER,Dhaniram (Dhani) Rai,Nepal,M,36,Yes,No,Nepal,2017,Spr,May,15,13:30
7799,EVER,"Kanchha Nuru Sherpa (Phortse, Khumbu)",Nepal,M,34,Yes,No,Nepal,2017,Spr,May,15,13:30
7800,EVER,"Lhakpa Gelu (Lhakpa Gelbu) Sherpa (Thumduk, Beni, Solukhumbu)",Nepal,M,40,Yes,No,Nepal,2017,Spr,May,15,13:30
7801,EVER,"Pasang Sherpa (Tashigaon, Makalu-Barun)",Nepal,M,25,Yes,No,Nepal,2017,Spr,May,15,13:30
7802,EVER,"Sonam Jangbu Sherpa (Phurte, Khumbu)",Nepal,M,29,Yes,No,Nepal,2017,Spr,May,15,13:30
7803,EVER,Krishna (Krish) Thapa Magar,Nepal,M,40,Yes,No,Nepal,2017,Spr,May,15,13:30
7804,EVER,Sean Joseph David James,UK,M,46,Yes,No,China,2017,Spr,May,16,2:30
7805,EVER,Tomaz Rotar,Slovenia,M,45,Yes,No,China,2017,Spr,May,16,2:30
7806,EVER,"Ang Dawa Sherpa (Sedua, Makalu-Barun)",Nepal,M,39,Yes,No,China,2017,Spr,May,16,2:30
7807,EVER,"Phurba Wangchhu Sherpa (Waku-9, Solukhumbu)",Nepal,M,41,Yes,No,China,2017,Spr,May,16,2:30
7808,EVER,Mark Wesley Starling,UK,M,43,Yes,No,China,2017,Spr,May,16,2:30
7809,EVER,Martin J. Christensen,USA,M,33,Yes,No,China,2017,Spr,May,16,2:39
7810,EVER,Sagar Bodla,India,M,17,Yes,No,China,2017,Spr,May,16,4:35
7811,EVER,Chenna Rao Gajavelli,India,M,26,Yes,No,China,2017,Spr,May,16,4:35
7812,EVER,Dharma Teja Mothukuri,India,M,22,Yes,No,China,2017,Spr,May,16,4:35
7813,EVER,Eswaraiah Seelam,India,M,17,Yes,No,China,2017,Spr,May,16,4:35
7814,EVER,"Ang Tendi Sherpa (Bupsa, Jubing-5, Solukhumbu)",Nepal,M,31,Yes,No,China,2017,Spr,May,16,4:35
7815,EVER,"Kami Chhiri Sherpa (Bupsa, Jubing-5, Solukhumbu)",Nepal,M,34,Yes,No,China,2017,Spr,May,16,4:35
7816,EVER,"Lhakpa Tenzing Sherpa (Thamiteng, Khumbu)",Nepal,M,34,Yes,No,China,2017,Spr,May,16,4:35
7817,EVER,"Ngima Tashi Sherpa (Thami, Khumbu)",Nepal,M,24,Yes,No,China,2017,Spr,May,16,4:35
7818,EVER,"Nima Tenji (Nima Tenzing) Sherpa (Paiya, Jubing-7, Solukhumbu)",Nepal,M,37,Yes,No,China,2017,Spr,May,16,4:35
7819,EVER,"Phurita Sherpa (Thami, Khumbu)",Nepal,M,35,Yes,No,China,2017,Spr,May,16,4:35
7820,EVER,Jonathan Christian Gupta,UK,M,30,Yes,No,China,2017,Spr,May,16,4:45
7821,EVER,Mollie Jane Hughes,UK,F,26,Yes,No,China,2017,Spr,May,16,4:45
7822,EVER,Vitus Daniel Laengerer,Germany,M,48,Yes,No,China,2017,Spr,May,16,4:45
7823,EVER,Dominik Michael Mueller,Austria,M,46,Yes,No,China,2017,Spr,May,16,4:45
7824,EVER,"Lhakpa Wangchu Sherpa (Pangboche, Khumbu)",Nepal,M,30,Yes,No,China,2017,Spr,May,16,4:45
7825,EVER,"Lila Bahadur Tamang (Khaimrang, Sardikhola, Kaski)",Nepal,M,50,Yes,No,China,2017,Spr,May,16,4:45
7826,EVER,Victor Bobok,Russia,M,56,Yes,No,China,2017,Spr,May,16,5:30
7827,EVER,Rashid Gadzhiiasulov,Russia,M,48,Yes,No,China,2017,Spr,May,16,5:30
7828,EVER,Kiril Lyulyaev,Russia,M,37,Yes,No,China,2017,Spr,May,16,5:30
7829,EVER,Stanislav Shagdamov,Russia,M,46,Yes,No,China,2017,Spr,May,16,5:30
7830,EVER,"Lhakpa Nuru Sherpa (Phortse, Khumbu)",Nepal,M,36,Yes,No,China,2017,Spr,May,16,5:30
7831,EVER,"Mingma Nuru Sherpa (Thami, Khumbu)",Nepal,M,31,Yes,No,China,2017,Spr,May,16,5:30
7832,EVER,"Pema Sherpa (Yilajung, Khumbu)",Nepal,M,28,Yes,No,China,2017,Spr,May,16,5:30
7833,EVER,"Pema Sherpa (Thamiteng, Khumbu)",Nepal,M,31,Yes,No,China,2017,Spr,May,16,5:30
7834,EVER,"Pemba Tenjing Sherpa (Namche-6, Khumbu)",Nepal,M,23,Yes,No,China,2017,Spr,May,16,5:30
7835,EVER,Valentyn Sypavin,Ukraine,M,33,Yes,No,China,2017,Spr,May,16,5:30
7836,EVER,Hua Jiang,China,M,41,Yes,No,Nepal,2017,Spr,May,16,6:30
7837,EVER,"Nima Gombu (Gombu) Sherpa (Beding, Dolakha)",Nepal,M,48,Yes,No,Nepal,2017,Spr,May,16,6:30
7838,EVER,Long Wen,China,M,32,Yes,No,Nepal,2017,Spr,May,16,6:30
7839,EVER,"Pimba (Ptemba) Bhote (Hatiya-1, Makalu-Barun)",Nepal,M,25,Yes,No,Nepal,2017,Spr,May,16,7:00
7840,EVER,Scott Mackenzie,UK,M,35,Yes,No,Nepal,2017,Spr,May,16,7:00
7841,EVER,Timothy John (Tim) Mosedale,UK,M,51,Yes,No,Nepal,2017,Spr,May,16,7:00
7842,EVER,"Dorje Gyalzen Sherpa (Pangboche, Khumbu)",Nepal,M,34,Yes,No,Nepal,2017,Spr,May,16,7:00
7843,EVER,Christopher Robert Boote,UK,M,29,Yes,No,Nepal,2017,Spr,May,16,8:45
7844,EVER,Richard Howard (Dick) Gale,UK,M,47,Yes,No,Nepal,2017,Spr,May,16,8:45
7845,EVER,Dhan Prasad Ghale,Nepal,M,27,Yes,No,Nepal,2017,Spr,May,16,8:45
7846,EVER,"Subarna Gurung (Staffordshire, England)",Nepal,M,40,Yes,No,Nepal,2017,Spr,May,16,8:45
7847,EVER,"Umesh Gurung (Kent, England)",Nepal,M,28,Yes,No,Nepal,2017,Spr,May,16,8:45
7848,EVER,"Yam Bahadur Gurung (Hampshire, England)",Nepal,M,39,Yes,No,Nepal,2017,Spr,May,16,8:45
7849,EVER,Milan Kumar Rai,UK/Nepal,M,37,Yes,No,Nepal,2017,Spr,May,16,8:45
7850,EVER,Timothy James Rice,UK,M,35,Yes,No,Nepal,2017,Spr,May,16,8:45
7851,EVER,"Ang Ringi Sherpa (Chankhu-6, Dolakha)",Nepal,M,26,Yes,No,Nepal,2017,Spr,May,16,8:45
7852,EVER,"Da Rinji Sherpa (Jubing-5, Solukhumbu)",Nepal,M,36,Yes,No,Nepal,2017,Spr,May,16,8:45
7853,EVER,"Ila Nuru Sherpa (Phortse, Khumbu)",Nepal,M,19,Yes,No,Nepal,2017,Spr,May,16,8:45
7854,EVER,"Kanchha Nuru Sherpa (Phortse, Khumbu)",Nepal,M,34,Yes,No,Nepal,2017,Spr,May,16,8:45
7855,EVER,"Pema Chhiring/Chhiri Sherpa (Beding, Dolakha)",Nepal,M,33,Yes,No,Nepal,2017,Spr,May,16,8:45
7856,EVER,"Pema Tshering (Pem Chhiri) Sherpa (Chankhu-6, Dolakha)",Nepal,M,37,Yes,No,Nepal,2017,Spr,May,16,8:45
7857,EVER,"Phura Temba Sherpa (Phortse, Khumbu)",Nepal,M,20,Yes,No,Nepal,2017,Spr,May,16,8:45
7858,EVER,"Sonam Jangbu Sherpa (Phurte, Khumbu)",Nepal,M,29,Yes,No,Nepal,2017,Spr,May,16,8:45
7859,EVER,Liam Patrick Smith,UK,M,25,Yes,No,Nepal,2017,Spr,May,16,8:45
7860,EVER,Rakesh Sunuwar,Nepal,M,26,Yes,No,Nepal,2017,Spr,May,16,8:45
7861,EVER,"Lhakpa Tamang (Lura, Salleri-9, Solukhumbu)",Nepal,M,40,Yes,No,Nepal,2017,Spr,May,16,8:45
7862,EVER,"Mitra Bahadur (Rakesh) Tamang (Beding, Dolakha)",Nepal,M,29,Yes,No,Nepal,2017,Spr,May,16,8:45
7863,EVER,George Justin Ionescu,Romania,M,40,Yes,No,Nepal,2017,Spr,May,16,9:00
7864,EVER,Lhakpa Sherpa,Nepal,M,NaN,Yes,No,Nepal,2017,Spr,May,16,9:00
7865,EVER,Mingma Dorje Sherpa,Nepal,M,NaN,No,No,Nepal,2017,Spr,May,16,9:00
7866,EVER,"Thundu Sherpa (Beding, Dolakha)",Nepal,M,39,Yes,No,Nepal,2017,Spr,May,16,9:00
7867,EVER,Ye Sun,China,F,42,Yes,No,Nepal,2017,Spr,May,16,9:00
7868,EVER,Horia Dan Colibasanu,Romania,M,40,No,No,China,2017,Spr,May,16,9:05
7869,EVER,Anshu Jamsenpa,India,F,37,Yes,No,Nepal,2017,Spr,May,16,9:15
7870,EVER,"Phuri (Furi) Sherpa (Khijiphalate-5, Okhaldhunga)",Nepal,M,33,Yes,No,Nepal,2017,Spr,May,16,9:15
7871,EVER,Viridiana Alvarez Chavez,Mexico,F,34,Yes,No,Nepal,2017,Spr,May,16,9:30
7872,EVER,Richard Paul Brooks,Australia,M,53,Yes,No,Nepal,2017,Spr,May,16,9:30
7873,EVER,John Desmond Burke,Ireland,M,38,Yes,No,Nepal,2017,Spr,May,16,9:30
7874,EVER,Adriano Da Cunha Freire,Brazil,M,42,Yes,No,Nepal,2017,Spr,May,16,9:30
7875,EVER,"Pur Bahadur (Yukta) Gurung (Laprak-3, Gorkha)",Nepal,M,28,Yes,No,Nepal,2017,Spr,May,16,9:30
7876,EVER,Torkjel Ustgaard Hurtig,Norway,M,27,Yes,No,Nepal,2017,Spr,May,16,9:30
7877,EVER,Allan Michael Meek,UK,M,55,Yes,No,Nepal,2017,Spr,May,16,9:30
7878,EVER,Une Kristin Groenstein Prestholt,Norway,F,41,Yes,No,Nepal,2017,Spr,May,16,9:30
7879,EVER,Narendra Shahi,Nepal,M,34,Yes,No,Nepal,2017,Spr,May,16,9:30
7880,EVER,"Dawa Tashi Sherpa (Beding, Dolakha)",Nepal,M,30,Yes,No,Nepal,2017,Spr,May,16,9:30
7881,EVER,"Lama Dawa Sherpa (Sibuje, Waku-4, Solukhumbu)",Nepal,M,42,Yes,No,Nepal,2017,Spr,May,16,9:30
7882,EVER,"Nawang Jangbu Sherpa (Yilajung, Khumbu)",Nepal,M,42,Yes,No,Nepal,2017,Spr,May,16,9:30
7883,EVER,"Pasang Tenzing Sherpa (Beding, Dolakha)",Nepal,M,32,Yes,No,Nepal,2017,Spr,May,16,9:30
7884,EVER,"Phurba Temba (Furtemba) Sherpa (Simigaon, Dolakha)",Nepal,M,32,Yes,No,Nepal,2017,Spr,May,16,9:30
7885,EVER,"Tamtin (Thomting, Tamding) Sherpa (Beding, Dolakha)",Nepal,M,42,Yes,No,Nepal,2017,Spr,May,16,9:30
7886,EVER,"Tshering Dawa Sherpa (Beding, Dolakha)",Nepal,M,27,Yes,No,Nepal,2017,Spr,May,16,9:30
7887,EVER,Andre Spica,Norway,M,41,Yes,No,Nepal,2017,Spr,May,16,9:30
7888,EVER,Sergei Larin,Russia,M,57,Yes,No,China,2017,Spr,May,19,7:15
7889,EVER,Oleg Savchenko,Russia,M,50,Yes,No,China,2017,Spr,May,19,7:15
7890,EVER,"Dorchi Sherpa (Makalu-5, Makalu-Barun)",Nepal,M,31,Yes,No,China,2017,Spr,May,19,7:15
7891,EVER,Mingma Dorje Sherpa (Makalu-Barun),Nepal,M,31,Yes,No,China,2017,Spr,May,19,7:15
7892,EVER,Mingma Tenzing/Tenji Sherpa (Makalu-Barun),Nepal,M,31,Yes,No,China,2017,Spr,May,19,7:15
7893,EVER,"Muktu Lhakpa (Muktuk) Sherpa (Tashigaon, Makalu-Barun)",Nepal,M,44,Yes,No,China,2017,Spr,May,19,7:15
7894,EVER,"Nima Ongdi Sherpa (Balakharka, Makalu-Barun)",Nepal,M,38,Yes,No,China,2017,Spr,May,19,7:15
7895,EVER,Alexander Sidyakin,Russia,M,39,Yes,No,China,2017,Spr,May,19,7:15
7896,EVER,Andrey Y. Starikovskiy,Russia,M,52,Yes,No,China,2017,Spr,May,19,7:15
7897,EVER,"Rinjen Sherpa (Balakharka, Makalu-Barun)",Nepal,M,44,Yes,No,China,2017,Spr,May,19,9:30
7898,EVER,Janusz Mieczyslaw Kochanski,Poland,M,54,Yes,No,China,2017,Spr,May,20,5:15
7899,EVER,"Pasang (Pasang Temba) Sherpa (Balakharka, Makalu-Barun)",Nepal,M,34,Yes,No,China,2017,Spr,May,20,5:15
7900,EVER,Medhi Gholipour,Iran,M,35,Yes,No,Nepal,2017,Spr,May,20,5:20
7901,EVER,"Pemba Dorje Sherpa (Beding, Dolakha)",Nepal,M,40,Yes,No,Nepal,2017,Spr,May,20,6:00
7902,EVER,"Kanchhi Maya Tamang (Yarsha, Bhotang-5, Sindupalchowk)",Nepal,F,28,Yes,No,Nepal,2017,Spr,May,20,6:00
7903,EVER,Davide Chiesa,Italy,M,48,Yes,No,Nepal,2017,Spr,May,20,6:45
7904,EVER,Kishor Dattatraya Dhankude,India,M,43,Yes,No,Nepal,2017,Spr,May,20,6:45
7905,EVER,Angelo Lobina,Italy,M,54,Yes,No,Nepal,2017,Spr,May,20,6:45
7906,EVER,Samuel Peter Sealey,Australia,M,40,Yes,No,Nepal,2017,Spr,May,20,6:45
7907,EVER,Brij Mohan (Breeze) Sharma,India,M,43,Yes,No,Nepal,2017,Spr,May,20,6:45
7908,EVER,"Dawa Temba Sherpa (Khembalung, Yaphu-9, Makalu-Barun)",Nepal,M,27,Yes,No,Nepal,2017,Spr,May,20,6:45
7909,EVER,"Lhakpa Tashi Sherpa (Khembalung, Yaphu-9, Makalu-Barun)",Nepal,M,31,Yes,No,Nepal,2017,Spr,May,20,6:45
7910,EVER,Ngima Sherpa,Nepal,M,NaN,Yes,No,Nepal,2017,Spr,May,20,6:45
7911,EVER,"Nima Sherpa (Makalu-4, Makalu-Barun)",Nepal,M,21,Yes,No,Nepal,2017,Spr,May,20,6:45
7912,EVER,"Pemba Tashi Sherpa (Yaphu-6, Makalu-Barun)",Nepal,M,23,Yes,No,Nepal,2017,Spr,May,20,6:45
7913,EVER,"Phurba Gyalje/Gyalzen Sherpa (Makalu-9, Makalu-Barun)",Nepal,M,38,Yes,No,Nepal,2017,Spr,May,20,6:45
7914,EVER,Taro Yamagata,Japan,M,40,Yes,No,Nepal,2017,Spr,May,20,6:45
7915,EVER,Raman Nair Hachoodan,Malaysia,M,42,Yes,No,Nepal,2017,Spr,May,20,8:45
7916,EVER,"Pem Gelje Sherpa (Waku-9, Solukhumbu)",Nepal,M,44,Yes,No,Nepal,2017,Spr,May,20,8:45
7917,EVER,Sushil Sherma Limbu,Nepal,M,28,Yes,No,Nepal,2017,Spr,May,20,8:53
7918,EVER,"Ang Furba Sherpa (Kharikhola, Solukhumbu)",Nepal,M,28,Yes,No,Nepal,2017,Spr,May,20,8:53
7919,EVER,Jamie Andrew Jonathan Morton,UK,M,33,Yes,No,Nepal,2017,Spr,May,20,9:45
7920,EVER,"Mingma Gyabu (Mingma David) Sherpa (Sakathum, Lelep-7, Taplejung)",Nepal,M,28,Yes,No,Nepal,2017,Spr,May,20,9:45
7921,EVER,Jonathan Michael Wood,UK,M,47,Yes,No,Nepal,2017,Spr,May,20,9:45
7922,EVER,Steiner Salte,Norway,M,29,Yes,No,Nepal,2017,Spr,May,20,10:00
7923,EVER,"Chhewang Karma Sherpa (Patle-4, Okhaldhunga)",Nepal,M,28,Yes,No,Nepal,2017,Spr,May,20,10:00
7924,EVER,Lisbeth Kristine Friberg,Norway,F,59,Yes,No,Nepal,2017,Spr,May,20,10:30
7925,EVER,"Chhiring Lama (Hatiya-2, Makalu-Barun)",Nepal,M,26,Yes,No,Nepal,2017,Spr,May,20,10:30
7926,EVER,"Chhiring Sonam Lama (Hungung, Hatiya-1, Makalu-Barun)",Nepal,M,27,Yes,No,Nepal,2017,Spr,May,20,10:30
7927,EVER,Hernan David Leal Barrientos,Chile,M,50,Yes,No,China,2017,Spr,May,20,11:00
7928,EVER,"Lhakpa Chhiri (Sonam) Sherpa (Pangboche, Khumbu)",Nepal,M,42,Yes,No,China,2017,Spr,May,20,11:00
7929,EVER,Jian-Ping Fei,China,M,45,Yes,No,Nepal,2017,Spr,May,20,11:30
7930,EVER,Ravi Kumar,India,M,26,Yes,Yes,Nepal,2017,Spr,May,20,13:28
7931,EVER,"Lakpa Wongdi Sherpa (Makalu-9, Makalu-Barun)",Nepal,M,38,Yes,No,Nepal,2017,Spr,May,20,13:28
7932,EVER,"Anup Gurung (Swara-5, Gorkha)",Nepal,M,28,Yes,No,Nepal,2017,Spr,May,21,
7933,EVER,Young-Ho Heo,S Korea,M,63,Yes,No,Nepal,2017,Spr,May,21,
7934,EVER,"Hishi Nurbu Sherpa (Makalu-9, Makalu-Barun)",Nepal,M,28,Yes,No,Nepal,2017,Spr,May,21,
7935,EVER,"Lakpa Dendi Sherpa (Jubing-7, Solukhumbu)",Nepal,M,23,Yes,No,Nepal,2017,Spr,May,21,
7936,EVER,"Lakpa Nuru Sherpa (Jubing-7, Solukhumbu)",Nepal,M,19,Yes,No,Nepal,2017,Spr,May,21,
7937,EVER,"Lakpa Tenji Sherpa (Makalu-5, Makalu-Barun)",Nepal,M,19,Yes,No,Nepal,2017,Spr,May,21,
7938,EVER,"Lama Kusang Sherpa (Kurima, Lokhim-9, Solukhumbu)",Nepal,M,26,Yes,No,Nepal,2017,Spr,May,21,
7939,EVER,"Nima Dorje (Ngima Dorchi) Sherpa (Makalu-9, Makalu-Barun)",Nepal,M,34,Yes,No,Nepal,2017,Spr,May,21,
7940,EVER,"Nima Tenzing Sherpa (Thami, Khumbu)",Nepal,M,22,Yes,No,Nepal,2017,Spr,May,21,
